scenario,parallel,panel,scheme,seed,time_us,spine_id,value_raw,value_display,window_end_us,unit
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,960,,0.0292508648315,0.0292508648315,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,960,,0.170742363583,0.165998666969,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,970,,0.0265008882444,0.0281259191589,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,970,,0.165580168768,0.165998666969,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,980,,0.0294722541954,0.0292508648315,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,980,,0.16878431299,0.16878431299,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,990,,0.0276909934365,0.0294722541954,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,990,,0.162441741974,0.167147131877,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,1000,,0.0297286448535,0.0297286448535,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,1000,,0.172960495476,0.167147131877,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,1010,,0.0315460996196,0.0315460996196,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,1010,,0.167147131877,0.164020519512,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,1020,,0.0375814266228,0.0364027064137,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,1020,,0.164020519512,0.164020519512,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,1030,,0.0376887417713,0.0375814266228,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,1030,,0.146228903576,0.150240448898,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,1040,,0.0364027064137,0.0376887417713,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,1040,,0.136161353333,0.150240448898,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,1050,,0.0385009954888,0.0385009954888,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,1050,,0.150240448898,0.150240448898,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,1060,,0.0453923429274,0.0453923429274,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,1060,,0.15565717096,0.15565717096,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,1070,,0.0524493364139,0.0524493364139,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,1070,,0.160166332792,0.15565717096,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,1080,,0.0578128741637,0.0524493364139,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,1080,,0.156356016158,0.15565717096,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,1090,,0.0532954610547,0.0524493364139,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,1090,,0.139526954535,0.14304418495,11334,fraction
asymmetric_alltoall_background_256mib_p8,8,utilization_cv,ops,13,1100,,0.038367239834,0.038367239834,11334,cv
asymmetric_alltoall_background_256mib_p8,8,mean_queue_fraction,ops,13,1100,,0.14304418495,0.14296571865,11334,fraction
