scenario,family,kind,scheme,primary_metric,primary_geomean_us,primary_min_us,primary_max_us,seed_values_us,main_max_geomean_us,ecmp_background_max_geomean_us,raw_cells,speedup_vs_ecmp
asymmetric_p2p_websearch_60pct,asymmetric_p2p,point_to_point,ops,p99_fct_us,2442.087121175633,2353.937932317095,2602.437056300083,13:2602.437056;29:2353.937932;47:2377.432626,9979.444653458824,0.0,3,0.0
asymmetric_p2p_websearch_60pct,asymmetric_p2p,point_to_point,reps,p99_fct_us,2025.0120826725695,1904.6162512681435,2263.8970758436935,13:2263.897076;29:1925.833302;47:1904.616251,6898.0547450146105,0.0,3,0.0
asymmetric_p2p_websearch_60pct,asymmetric_p2p,point_to_point,sglb,p99_fct_us,2008.914297152958,1894.1950656095146,2250.4094931446807,13:2250.409493;29:1894.195066;47:1901.945099,6800.560274400419,0.0,3,0.0
asymmetric_p2p_websearch_80pct,asymmetric_p2p,point_to_point,mrc,p99_fct_us,3899.753922731579,3685.3567917441505,4359.612033567769,13:4359.612034;29:3691.341526;47:3685.356792,11302.802242398047,0.0,3,0.0
asymmetric_p2p_websearch_80pct,asymmetric_p2p,point_to_point,n-mrc,p99_fct_us,4061.3133276805193,3749.999628177652,4696.816439999169,13:4696.816440;29:3803.335847;47:3749.999628,11128.168388263293,0.0,3,0.0
asymmetric_p2p_websearch_80pct,asymmetric_p2p,point_to_point,ops,p99_fct_us,5024.549297372821,4659.650968253282,5310.265394146684,13:5310.265394;29:4659.650968;47:5126.508964,14251.861929613093,0.0,3,0.0
asymmetric_p2p_websearch_80pct,asymmetric_p2p,point_to_point,reps,p99_fct_us,3826.8475220515743,3661.544438894758,4154.90129927791,13:4154.901299;29:3661.544439;47:3683.820450,11180.464588975778,0.0,3,0.0
asymmetric_p2p_websearch_80pct,asymmetric_p2p,point_to_point,sglb,p99_fct_us,3833.8250444854666,3605.4028983120043,4228.962013238584,13:4228.962013;29:3605.402898;47:3695.806991,10974.209048167248,0.0,3,0.0
healthy_alltoall_1024mib_p16,healthy_alltoall,all_to_all,mrc,all_to_all_cct_us,24189.99710639432,23878.9,24668.0,13:24030.300000;29:24668.000000;47:23878.900000,24189.99710639432,0.0,3,0.0
healthy_alltoall_1024mib_p16,healthy_alltoall,all_to_all,n-mrc,all_to_all_cct_us,28074.09442238927,28050.6,28093.3,13:28050.600000;29:28093.300000;47:28078.400000,28074.09442238927,0.0,3,0.0
healthy_alltoall_1024mib_p16,healthy_alltoall,all_to_all,ops,all_to_all_cct_us,24120.025425145228,23984.2,24222.1,13:23984.200000;29:24222.100000;47:24154.400000,24120.025425145228,0.0,3,0.0
healthy_alltoall_1024mib_p16,healthy_alltoall,all_to_all,reps,all_to_all_cct_us,23445.322697435113,23381.6,23483.6,13:23483.600000;29:23381.600000;47:23470.900000,23445.322697435113,0.0,3,0.0
healthy_alltoall_1024mib_p16,healthy_alltoall,all_to_all,sglb,all_to_all_cct_us,25007.962928506528,24941.0,25085.3,13:25085.300000;29:24997.800000;47:24941.000000,25007.962928506528,0.0,3,0.0
healthy_alltoall_1024mib_p4,healthy_alltoall,all_to_all,mrc,all_to_all_cct_us,33583.37146726884,32250.4,34871.0,13:33680.100000;29:34871.000000;47:32250.400000,33583.37146726884,0.0,3,0.0
healthy_alltoall_1024mib_p4,healthy_alltoall,all_to_all,n-mrc,all_to_all_cct_us,37483.51001305735,36081.8,38771.6,13:37646.000000;29:38771.600000;47:36081.800000,37483.51001305735,0.0,3,0.0
healthy_alltoall_1024mib_p4,healthy_alltoall,all_to_all,ops,all_to_all_cct_us,37922.03136282506,36490.2,40010.2,13:40010.200000;29:36490.200000;47:37353.200000,37922.03136282506,0.0,3,0.0
healthy_alltoall_1024mib_p4,healthy_alltoall,all_to_all,reps,all_to_all_cct_us,37872.58880607735,34744.2,40756.2,13:38361.800000;29:40756.200000;47:34744.200000,37872.58880607735,0.0,3,0.0
healthy_alltoall_1024mib_p4,healthy_alltoall,all_to_all,sglb,all_to_all_cct_us,40964.41311958836,37987.1,46142.0,13:46142.000000;29:37987.100000;47:39218.200000,40964.41311958836,0.0,3,0.0
healthy_alltoall_1024mib_p8,healthy_alltoall,all_to_all,mrc,all_to_all_cct_us,28099.13775164412,27181.9,29180.5,13:27970.900000;29:27181.900000;47:29180.500000,28099.13775164412,0.0,3,0.0
healthy_alltoall_1024mib_p8,healthy_alltoall,all_to_all,n-mrc,all_to_all_cct_us,30160.370703163673,30016.3,30421.3,13:30421.300000;29:30045.200000;47:30016.300000,30160.370703163673,0.0,3,0.0
healthy_alltoall_1024mib_p8,healthy_alltoall,all_to_all,ops,all_to_all_cct_us,29016.61294469026,28524.1,29601.5,13:29601.500000;29:28524.100000;47:28934.400000,29016.61294469026,0.0,3,0.0
healthy_alltoall_1024mib_p8,healthy_alltoall,all_to_all,reps,all_to_all_cct_us,28940.2646419734,28176.2,29952.5,13:28720.500000;29:29952.500000;47:28176.200000,28940.2646419734,0.0,3,0.0
healthy_alltoall_1024mib_p8,healthy_alltoall,all_to_all,sglb,all_to_all_cct_us,29909.0341071588,29570.6,30262.0,13:30262.000000;29:29570.600000;47:29898.500000,29909.0341071588,0.0,3,0.0
healthy_alltoall_256mib_p16,healthy_alltoall,all_to_all,mrc,all_to_all_cct_us,6842.448396393257,6605.53,7143.15,13:7143.150000;29:6605.530000;47:6789.490000,6842.448396393257,0.0,3,0.0
healthy_alltoall_256mib_p16,healthy_alltoall,all_to_all,n-mrc,all_to_all_cct_us,6980.918795404335,6900.18,7126.28,13:6918.540000;29:7126.280000;47:6900.180000,6980.918795404335,0.0,3,0.0
healthy_alltoall_256mib_p16,healthy_alltoall,all_to_all,ops,all_to_all_cct_us,7695.130906748964,7215.77,8282.26,13:8282.260000;29:7215.770000;47:7624.590000,7695.130906748964,0.0,3,0.0
healthy_alltoall_256mib_p16,healthy_alltoall,all_to_all,reps,all_to_all_cct_us,7721.784171215191,7168.2,8107.75,13:7922.140000;29:7168.200000;47:8107.750000,7721.784171215191,0.0,3,0.0
healthy_alltoall_256mib_p16,healthy_alltoall,all_to_all,sglb,all_to_all_cct_us,7486.722270370134,7095.25,7715.31,13:7095.250000;29:7665.740000;47:7715.310000,7486.722270370134,0.0,3,0.0
healthy_alltoall_256mib_p4,healthy_alltoall,all_to_all,mrc,all_to_all_cct_us,9081.084635251847,8886.1,9466.31,13:8886.100000;29:9466.310000;47:8902.690000,9081.084635251847,0.0,3,0.0
healthy_alltoall_256mib_p4,healthy_alltoall,all_to_all,n-mrc,all_to_all_cct_us,10562.9382253492,10144.0,11343.4,13:11343.400000;29:10242.400000;47:10144.000000,10562.9382253492,0.0,3,0.0
healthy_alltoall_256mib_p4,healthy_alltoall,all_to_all,ops,all_to_all_cct_us,11984.930649944547,11489.2,12309.1,13:12172.800000;29:12309.100000;47:11489.200000,11984.930649944547,0.0,3,0.0
healthy_alltoall_256mib_p4,healthy_alltoall,all_to_all,reps,all_to_all_cct_us,10734.966336795898,10141.7,11198.6,13:10141.700000;29:11198.600000;47:10892.500000,10734.966336795898,0.0,3,0.0
healthy_alltoall_256mib_p4,healthy_alltoall,all_to_all,sglb,all_to_all_cct_us,10236.264242999152,9793.52,11023.9,13:11023.900000;29:9793.520000;47:9934.600000,10236.264242999152,0.0,3,0.0
