scenario,kind,scheme,variant,cc_mode,trim_mode,primary_metric,primary_us,avg_fct_or_finish_us,p50_fct_or_finish_us,p95_fct_or_finish_us,p99_fct_or_finish_us,p999_fct_or_finish_us,max_fct_or_cct_us,completed,flows,returncode,config_ok,all_flows_completed,runtime_s,stdout,command,acks,nacks,nacks_ooo,nacks_trim,nacks_loss,rtos,ecn_echo_acks,feedback_acks,stor_selected_good,stor_selected_degraded,stor_selected_bad,stor_selected_avoid,duplicate_acks,duplicate_inflate_suppressed,lossless_overflows,lossless_ecn_marks,lossy_drops,lossy_ecn_marks,composite_trims,composite_drops,composite_ecn_marks,samples,sample_zero_bits,feedbacks,packet_feedbacks,time_feedbacks,feedback_packets_sum,feedback_zero_bits,all_good_feedbacks,new_packets,retx_packets,retx_ratio,inflight_final,unique_acks,recovery_inflight_final_bytes,recovery_inflight_max_bytes,stale_attempt_nacks,duplicate_failure_nacks,duplicate_confirmations_suppressed,acked_revival_rejected,attempt_wraps,exact_trim_recoveries,sack_loss_recoveries,route_checks,reroutes,threshold_blocked,fastcnp_generated,fastcnp_arrived,fastcnp_after_done,fastcnp_bytes,fastcnp_arrived_bytes,fastcnp_latency_avg_us,fastcnp_route_missing,fastcnp_unknown_qp,fastcnp_unknown_ev,cooldown_starts,cooling_skips,cooling_recoveries,duplicate_notifications,all_cooling_fallbacks,observed_evs,observed_first_hop_choices,observed_first_hop_alias_ratio,route_calls,avg_available_choices,avg_candidate_choices,avg_best_quality_choices,avg_distinct_qualities,all_same_quality_calls,all_zero_quality_calls,selected_nonbest_quality,avg_score_spread,spine_queue_cv,spine_queue_avg,spine_queue_count,spine_queue_peak_bytes,spine_queue_p95_fraction,spine_queue_p99_fraction,random_sends,cached_sends,cache_hit_ratio,clean_ack_cached,ecn_ack_discarded,buffer_occupancy_samples,seed,traffic_sha256,unique_completed,expected_source_ids,completion_ids_ok,level_transitions,stor_min_score,stor_avoid_entries,stor_avoid_exits,stor_clean_signals,stor_ecn_signals,stor_trim_signals
standard_websearch_proxy_80pct,point_to_point,nmrc_any,mrc_exact_bounded,dcqcn_variant,exact,p99_fct_us,3759.4448806927935,238.24278469512953,31.628233860003547,1150.2660020092505,3759.4448806927935,7479.316481391489,9562.105932469132,28640,28640,0,1,1,510.0408093220012,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/standard_websearch_proxy_80pct/nmrc_any/seed_29/stdout.log,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/standard_websearch_proxy_80pct/nmrc_any/seed_29/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/traffic/standard_websearch_proxy_80pct_seed29.cm -nodes 128 -conns 28640 -tiers 2 -lb n-mrc -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 40000 -paths 8 -seed 29 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100 -nmrc_ev_mode encoded -nmrc_reroute_policy any_better -nmrc_fastcnp on,12366508,553921,102902,451019,0,26,189134,0,0,0,0,0,84006,0,0,0,0,0,451212,0,354950,0,0,0,0,0,0,0,0,12284506,542390,0.04415236558962973,0,12284506,0,4096,1247,4822,18922791,3812,0,445910,98130,12081793,521405,0,521405,521405,355,33369920,33369920,1.02947,0,0,0,634738,1395813,611436,332222,21790,179871,179871,0,0,0,0,0,0,0,0,0,0,0.489646,3191.74,128,349568,0.03,0.15,0,0,0,0,0,0,29,5a935a2ff8c749623d9636104a3ad440fb71895f25f2bbf4112c51a2cd84228a,28640,28640,1,"0,0,0,0/168725,0,0,0/81034,16662,0,0/195897,40440,18647,0",255,0,0,0,0,0
standard_websearch_proxy_80pct,point_to_point,nmrc_any,mrc_exact_bounded,dcqcn_variant,exact,p99_fct_us,3832.427291689971,237.5263283956563,31.030497805541927,1127.535840988765,3832.427291689971,7874.29240955513,11882.62818235654,29117,29117,0,1,1,489.0032053720006,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/standard_websearch_proxy_80pct/nmrc_any/seed_47/stdout.log,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/standard_websearch_proxy_80pct/nmrc_any/seed_47/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/traffic/standard_websearch_proxy_80pct_seed47.cm -nodes 128 -conns 29117 -tiers 2 -lb n-mrc -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 40000 -paths 8 -seed 47 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100 -nmrc_ev_mode encoded -nmrc_reroute_policy any_better -nmrc_fastcnp on,12267726,558269,100732,457537,0,72,212400,0,0,0,0,0,82431,0,0,0,0,0,457715,0,393052,0,0,0,0,0,0,0,0,12187349,546954,0.04487883296030991,0,12187349,0,4096,1290,4764,18707182,3634,0,452568,96013,12060160,604351,0,604351,604351,369,38678464,38678464,1.02915,0,0,0,689320,1512441,664171,367230,23203,183084,183084,0,0,0,0,0,0,0,0,0,0,0.524916,3346.89,128,349568,0.03,0.17,0,0,0,0,0,0,47,1fe6ddb58d688341f9c040d00d3e1925526a70a23b438c897191a7cccf76159f,29117,29117,1,"0,0,0,0/199772,0,0,0/98263,20156,0,0/222879,43380,19901,0",255,0,0,0,0,0
full_global_p16_256mib_background_off,all_to_all,avail_default,mrc_exact_bounded,dcqcn_variant,exact,all_to_all_cct_us,7057.46,3748.293475393705,3825.285,6585.682500000001,6830.985000000001,6963.5879,7057.46,16256,16256,0,1,1,176.05450984100025,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p16_256mib_background_off/avail_default/seed_13/stdout.log,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p16_256mib_background_off/avail_default/seed_13/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/traffic/full_global_p16_256mib_background_off_seed13.cm -nodes 128 -conns 16256 -tiers 2 -lb avail -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 100000 -paths 8 -seed 13 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100,8427220,617980,149336,468644,0,41,1893105,306820,8766251,0,0,133397,106551,0,0,0,0,0,468703,0,4015656,0,0,0,0,0,0,0,0,8323072,576576,0.0692744217519685,0,8323072,0,4096,4730,15208,19660446,16382,0,447230,134430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248377,1971.29,128,349696,0.01,0.15,0,0,0,0,0,0,13,20427d53cb40a34632ad4b93722726c89b4713dc6c0bc86529e0861b6a0da1ed,16256,16256,1,,0,759232,0,6534965,1893470,468703
full_global_p16_256mib_background_off,all_to_all,avail_default,mrc_exact_bounded,dcqcn_variant,exact,all_to_all_cct_us,6816.59,3721.0432739911366,3802.515,6473.4125,6652.789000000001,6760.504300000002,6816.59,16256,16256,0,1,1,183.99525895499937,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p16_256mib_background_off/avail_default/seed_29/stdout.log,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p16_256mib_background_off/avail_default/seed_29/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/traffic/full_global_p16_256mib_background_off_seed29.cm -nodes 128 -conns 16256 -tiers 2 -lb avail -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 100000 -paths 8 -seed 29 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100,8422473,553340,146239,407101,0,4,2016611,302385,8731357,0,0,102567,101813,0,0,0,0,0,407234,0,4258430,0,0,0,0,0,0,0,0,8323072,510852,0.06137781819020669,0,8323072,0,4096,4921,15583,19139271,17333,0,384543,130960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226129,1697,128,349568,0.01,0.12,0,0,0,0,0,0,29,b6e964e539c454f6ad030e2ea13146ec010ba047b1f252b5671a422f95abc00f,16256,16256,1,,0,743946,0,6406972,2017221,407234
full_global_p16_256mib_background_off,all_to_all,avail_default,mrc_exact_bounded,dcqcn_variant,exact,all_to_all_cct_us,7014.32,3785.2318811515765,3883.51,6569.45,6788.986500000001,6913.427450000001,7014.32,16256,16256,0,1,1,179.69364781400145,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p16_256mib_background_off/avail_default/seed_47/stdout.log,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p16_256mib_background_off/avail_default/seed_47/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/traffic/full_global_p16_256mib_background_off_seed47.cm -nodes 128 -conns 16256 -tiers 2 -lb avail -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 100000 -paths 8 -seed 47 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100,8423153,595322,152249,443073,0,170,2032378,306209,8745227,0,0,127516,102536,0,0,0,0,0,443538,0,4329822,0,0,0,0,0,0,0,0,8323072,549671,0.06604184128168061,0,8323072,0,4096,5261,17167,19856389,18101,0,419432,135366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217207,1762.59,128,349632,0.01,0.12,0,0,0,0,0,0,47,f40783e501c2c5ae9fd8b796ffa1726ea6b78ea62afb0238fce5bf70f4f7bd5c,16256,16256,1,,0,778435,0,6392252,2034307,443538
full_global_p16_256mib_background_off,all_to_all,grade_default,mrc_exact_bounded,dcqcn_variant,exact,all_to_all_cct_us,7584.55,4101.895247293296,4189.3150000000005,7112.1900000000005,7330.734,7488.7098000000005,7584.55,16256,16256,0,1,1,172.28380300800018,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p16_256mib_background_off/grade_default/seed_13/stdout.log,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p16_256mib_background_off/grade_default/seed_13/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/traffic/full_global_p16_256mib_background_off_seed13.cm -nodes 128 -conns 16256 -tiers 2 -lb grade -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 100000 -paths 8 -seed 13 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100,8405342,575490,134696,440794,0,140,2418115,325659,5722720,1332633,1405894,392998,86250,0,0,0,0,0,441362,0,5297346,0,0,0,0,0,0,0,0,8323072,531173,0.06381934458815207,0,8323072,0,4096,4331,17360,18967202,18058,0,418106,117635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224697,3398.91,128,349696,0.01,0.35,0,0,0,0,0,0,13,20427d53cb40a34632ad4b93722726c89b4713dc6c0bc86529e0861b6a0da1ed,16256,16256,1,,0,171542,171472,5988711,2419962,441362
full_global_p16_256mib_background_off,all_to_all,grade_default,mrc_exact_bounded,dcqcn_variant,exact,all_to_all_cct_us,7459.47,4110.362367495078,4192.785,7116.969999999999,7292.2025,7394.9712500000005,7459.47,16256,16256,0,1,1,181.07189096399998,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p16_256mib_background_off/grade_default/seed_29/stdout.log,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p16_256mib_background_off/grade_default/seed_29/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/traffic/full_global_p16_256mib_background_off_seed29.cm -nodes 128 -conns 16256 -tiers 2 -lb grade -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 100000 -paths 8 -seed 29 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100,8397724,579360,128418,450942,0,154,2470472,324194,5660287,1353272,1442424,401273,78804,0,0,0,0,0,451829,0,5389511,0,0,0,0,0,0,0,0,8323072,534184,0.06418111005167323,0,8323072,0,4096,4736,16111,18884297,19475,0,426417,112621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188868,3387.23,128,349824,0.01,0.35,0,0,0,0,0,0,29,b6e964e539c454f6ad030e2ea13146ec010ba047b1f252b5671a422f95abc00f,16256,16256,1,,0,173663,173500,5928795,2472256,451829
full_global_p16_256mib_background_off,all_to_all,grade_default,mrc_exact_bounded,dcqcn_variant,exact,all_to_all_cct_us,7525.15,4104.959909879422,4184.005,7125.515,7313.755,7440.058000000001,7525.15,16256,16256,0,1,1,173.8549091599998,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p16_256mib_background_off/grade_default/seed_47/stdout.log,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p16_256mib_background_off/grade_default/seed_47/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/traffic/full_global_p16_256mib_background_off_seed47.cm -nodes 128 -conns 16256 -tiers 2 -lb grade -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 100000 -paths 8 -seed 47 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100,8401479,582900,133005,449895,0,177,2423920,324872,5698538,1347580,1417479,395727,82550,0,0,0,0,0,450535,0,5302313,0,0,0,0,0,0,0,0,8323072,536252,0.0644295760027067,0,8323072,0,4096,4273,18551,19182045,18928,0,426394,114754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220517,3409.59,128,349760,0.01,0.35,0,0,0,0,0,0,47,f40783e501c2c5ae9fd8b796ffa1726ea6b78ea62afb0238fce5bf70f4f7bd5c,16256,16256,1,,0,173076,173003,5979043,2425346,450535
full_global_p16_256mib_background_off,all_to_all,grade_equal,mrc_exact_bounded,dcqcn_variant,exact,all_to_all_cct_us,7199.36,3844.503883612199,3939.5950000000003,6727.0325,6944.8715,7078.1111,7199.36,16256,16256,0,1,1,176.88841087699984,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p16_256mib_background_off/grade_equal/seed_13/stdout.log,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p16_256mib_background_off/grade_equal/seed_13/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/traffic/full_global_p16_256mib_background_off_seed13.cm -nodes 128 -conns 16256 -tiers 2 -lb grade -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 100000 -paths 8 -seed 13 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100 -stor_level_weights 4 4 4 0,8426369,555801,141938,413863,0,141,2091797,311275,5231360,1298471,1948800,368069,106596,0,0,0,0,0,414305,0,4657449,0,0,0,0,0,0,0,0,8323072,523628,0.06291282834030512,0,8323072,0,4096,3413,12076,18252755,12795,0,397439,130078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22954,3324.94,128,349696,0.01,0.34,0,0,0,0,0,0,13,20427d53cb40a34632ad4b93722726c89b4713dc6c0bc86529e0861b6a0da1ed,16256,16256,1,,0,165946,165938,6336008,2093008,414305
full_global_p16_256mib_background_off,all_to_all,grade_equal,mrc_exact_bounded,dcqcn_variant,exact,all_to_all_cct_us,7133.42,3826.9054868971352,3913.37,6679.3875,6867.648,7000.1025000000045,7133.42,16256,16256,0,1,1,175.28887609499907,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p16_256mib_background_off/grade_equal/seed_29/stdout.log,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p16_256mib_background_off/grade_equal/seed_29/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/traffic/full_global_p16_256mib_background_off_seed29.cm -nodes 128 -conns 16256 -tiers 2 -lb grade -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 100000 -paths 8 -seed 29 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100 -stor_level_weights 4 4 4 0,8410926,510006,126244,383762,0,143,2161982,308359,5196467,1277489,1957531,367590,91209,0,0,0,0,0,383802,0,4817364,0,0,0,0,0,0,0,0,8323072,476005,0.05719102273775837,0,8323072,0,4096,3037,13017,17763115,14033,0,366468,113451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238931,3404.41,128,349696,0.01,0.34,0,0,0,0,0,0,29,b6e964e539c454f6ad030e2ea13146ec010ba047b1f252b5671a422f95abc00f,16256,16256,1,,0,162307,162283,6249535,2162319,383802
full_global_p16_256mib_background_off,all_to_all,grade_equal,mrc_exact_bounded,dcqcn_variant,exact,all_to_all_cct_us,7404.67,3858.394627337598,3941.255,6721.545,6945.031,7204.390050000003,7404.67,16256,16256,0,1,1,175.67955601299946,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p16_256mib_background_off/grade_equal/seed_47/stdout.log,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p16_256mib_background_off/grade_equal/seed_47/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/traffic/full_global_p16_256mib_background_off_seed47.cm -nodes 128 -conns 16256 -tiers 2 -lb grade -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 100000 -paths 8 -seed 47 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100 -stor_level_weights 4 4 4 0,8419731,553118,141620,411498,0,186,2154305,310539,5159800,1305793,1994454,378984,100149,0,0,0,0,0,412228,0,4807786,0,0,0,0,0,0,0,0,8323072,515959,0.06199141374723179,0,8323072,0,4096,3334,15506,18624397,14170,0,393743,126366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252012,3374.16,128,349824,0.01,0.34,0,0,0,0,0,0,47,f40783e501c2c5ae9fd8b796ffa1726ea6b78ea62afb0238fce5bf70f4f7bd5c,16256,16256,1,,0,167747,167729,6267022,2156121,412228
full_global_p16_256mib_background_off,all_to_all,netaware_default,mrc_exact_bounded,dcqcn_variant,exact,all_to_all_cct_us,7735.42,3712.9532758366313,3571.975,6861.695,7334.824000000001,7580.423450000002,7735.42,16256,16256,0,1,1,217.1357392509999,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p16_256mib_background_off/netaware_default/seed_13/stdout.log,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p16_256mib_background_off/netaware_default/seed_13/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/traffic/full_global_p16_256mib_background_off_seed13.cm -nodes 128 -conns 16256 -tiers 2 -lb netaware -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 100000 -paths 8 -seed 13 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100 -netaware_weight_adaptation good_share_cap,8505206,1157190,258465,898725,0,130,1046909,336071,8041300,778576,257074,336535,185289,0,0,0,0,0,899084,0,2336930,8510858,0,336408,336408,0,8508398,294183,179990,8323072,1090413,0.13101088155911664,0,8323072,0,4096,9051,25907,25302155,19471,0,869159,233604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177654,2944.85,128,349632,0.01,0.28,0,0,0,0,0,0,13,20427d53cb40a34632ad4b93722726c89b4713dc6c0bc86529e0861b6a0da1ed,16256,16256,1,,255,0,0,0,0,0
full_global_p16_256mib_background_off,all_to_all,netaware_default,mrc_exact_bounded,dcqcn_variant,exact,all_to_all_cct_us,6736.69,3536.4667401574857,3521.395,6235.422499999999,6469.8805,6665.08075,6736.69,16256,16256,0,1,1,228.1984757199989,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p16_256mib_background_off/netaware_default/seed_29/stdout.log,/home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/sim/datacenter/htsim_roce -o /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/raw/full_global_p16_256mib_background_off/netaware_default/seed_29/logout.dat -tm /home/user/workspace/csg-htsim/.worktrees/four-scheme-comparison/experiments/n-mrc/output/four_scheme_causal_ablation_20260725/traffic/full_global_p16_256mib_background_off_seed29.cm -nodes 128 -conns 16256 -tiers 2 -lb netaware -linkspeed 400000 -queue_type composite_ecn_lb -host_queue_type prio -mtu 4096 -end 100000 -paths 8 -seed 29 -cc dcqcn_variant -roce_rx_mode sp -roce_sack_bitmap_bits 64 -roce_transport_semantics mrc_exact_bounded -roce_trim_recovery exact -hop_latency 0.5 -switch_latency 0.5 -queue_cv_sample_us 100 -netaware_weight_adaptation good_share_cap,8499412,948591,241810,706781,0,71,1322108,307830,7454041,1008303,326120,426457,179690,0,0,0,0,0,707038,0,2978903,8504035,0,308105,308105,0,8501427,371231,110640,8323072,891849,0.10715382493387057,0,8323072,0,4096,7053,23778,24656202,16317,0,682774,218670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14443,3560.74,128,349696,0.01,0.35,0,0,0,0,0,0,29,b6e964e539c454f6ad030e2ea13146ec010ba047b1f252b5671a422f95abc00f,16256,16256,1,,255,0,0,0,0,0
